GeneID,AverageFPKM
gene:AT1G02220,1.01628
gene:AT1G02260,1.48823
gene:AT1G02270,2.92335
gene:AT1G02290,2.00978
gene:AT1G02300,3.15965
gene:AT1G02280,17.3288
gene:AT1G02370,1.19809
gene:AT1G02205,11.4836
gene:AT1G02305,10.4624
gene:AT1G02330,5.02893
gene:AT1G02410,5.3407
gene:AT1G04117,1.02857
gene:AT1G02475,7.56583
gene:AT1G02640,1.34881
gene:AT1G02680,4.29617
gene:AT1G02705,1.65867
gene:AT1G02720,2.24576
gene:AT1G02690,2.59973
gene:AT1G02740,1.8423
gene:AT1G02560,38.333
gene:AT1G02730,3.93372
gene:AT1G02750,2.99118
gene:AT1G02500,55.2167
gene:AT1G02800,2.73317
gene:AT1G02816,2.06061
gene:AT1G02820,18.7257
gene:AT1G02860,1.43656
gene:AT1G02870,8.93678
gene:AT1G02900,1.37683
gene:AT1G02880,4.76105
gene:AT1G02920,4.46875
gene:AT1G02890,2.8644
gene:AT1G02910,6.97375
gene:AT1G02930,8.42338
gene:AT1G03000,1.89109
gene:AT1G02960,2.72209
gene:AT1G02840,19.0896
gene:AT1G03055,1.81293
gene:AT1G03030,2.70917
gene:AT1G03040,8.31062
gene:AT1G03110,2.76772
gene:AT1G03060,1.50447
gene:AT1G03090,2.47027
gene:AT1G02780,248.388
gene:AT1G03080,3.46707
gene:AT1G03150,5.19032
gene:AT1G03190,1.33945
gene:AT1G03210,4.49557
gene:AT1G03220,6.00612
gene:AT1G03230,3.79968
gene:AT1G03260,2.17959
gene:AT1G03270,1.29052
gene:AT1G03160,4.55563
gene:AT1G03250,6.38105
gene:AT1G03280,4.11218
gene:AT1G03330,12.4378
gene:AT1G03360,3.07152
gene:AT1G03350,5.88823
gene:AT1G03290,3.1409
gene:AT1G03365,1.73689
gene:AT1G03310,5.75855
gene:AT1G03370,1.79046
gene:AT1G03380,2.30597
gene:AT1G03400,5.1034
gene:AT1G03440,1.84481
gene:AT1G03430,4.4036
gene:AT1G03457,1.57587
gene:AT1G03470,1.46933
gene:AT1G03410,1.07803
gene:AT1G04183,7.78418
gene:AT1G03130,323.697
gene:AT1G03140,7.34095
gene:AT1G04193,17.6864
gene:AT1G03502,24.248
gene:AT1G03495,2.75073
gene:AT1G03475,23.7251
gene:AT1G03520,2.06178
gene:AT1G03530,1.71696
gene:AT1G03560,1.3628
gene:AT1G03590,2.28437
gene:AT1G03550,2.58512
gene:AT1G03610,2.97105
gene:AT1G03650,1.02568
gene:AT1G03600,96.137
gene:AT1G03687,2.74745
gene:AT1G03760,2.00027
gene:AT1G03740,1.99424
gene:AT1G03820,2.54516
gene:AT1G03850,1.05502
gene:AT1G03830,1.1234
gene:AT1G03680,72.0575
gene:AT1G03770,1.36211
gene:AT1G03780,2.00509
gene:AT1G03620,1.09239
gene:AT1G03630,43.8847
gene:AT1G03870,16.7278
gene:AT1G03860,14.0168
gene:AT1G03900,17.7959
gene:AT1G03930,4.8531
gene:AT1G03950,2.95843
gene:AT1G03940,3.5032
gene:AT1G03910,4.60252
gene:AT1G03970,4.14467
gene:AT1G04233,1.11798
gene:AT1G04000,5.8032
gene:AT1G04010,1.33474
gene:AT1G03960,2.17592
gene:AT1G04020,1.98185
gene:AT1G04070,3.4111
gene:AT1G04050,1.16919
gene:AT1G04040,19.6511
gene:AT1G04080,12.1408
gene:AT1G04120,4.38525
gene:AT1G04130,2.82085
gene:AT1G04140,5.36372
gene:AT1G04190,6.24092
gene:AT1G04200,2.11858
gene:AT1G04170,9.79235
gene:AT1G04210,2.69944
gene:AT1G04220,1.72081
gene:AT1G04250,11.5853
gene:AT1G04230,2.02128
gene:AT1G04240,14.2297
gene:AT1G04280,3.0069
gene:AT1G04290,5.84007
gene:AT1G04310,1.12082
gene:AT1G04340,7.79807
gene:AT1G04390,1.0051
gene:AT1G04350,7.56452
gene:AT1G04300,5.35923
gene:AT1G04400,7.0864
gene:AT1G04260,4.34215
gene:AT1G04270,111.862
gene:AT1G04425,4.75073
gene:AT1G04420,13.4152
gene:AT1G04440,8.21085
gene:AT1G04410,78.0145
gene:AT1G04430,10.8834
gene:AT1G04520,6.94057
gene:AT1G04510,5.76318
gene:AT1G04480,61.8443
gene:AT1G04530,12.3606
gene:AT1G04555,1.45563
gene:AT1G04550,5.93893
gene:AT1G04620,1.34166
gene:AT1G04590,5.66125
gene:AT1G04630,11.4871
gene:AT1G04660,1.04703
gene:AT1G04635,1.96115
gene:AT1G04640,8.02985
gene:AT1G04680,14.8627
gene:AT1G04710,3.40842
gene:AT1G04690,13.401
gene:AT1G04730,1.12557
gene:AT1G04760,1.5392
gene:AT1G04770,5.2281
gene:AT1G04780,2.73178
gene:AT1G04750,11.2015
gene:AT1G04790,1.85811
gene:AT1G04800,1.09376
gene:AT1G04810,3.4827
gene:AT1G04830,3.09635
gene:AT1G04860,1.84547
gene:AT1G04930,1.12861
gene:AT1G04870,5.88347
gene:AT1G04850,12.3515
gene:AT1G04900,1.69588
gene:AT1G04910,4.49095
gene:AT1G04820,66.2903
gene:AT1G04960,4.2516
gene:AT1G04980,2.26737
gene:AT1G04970,4.0377
gene:AT1G05030,1.72438
gene:AT1G05055,2.70782
gene:AT1G04945,1.59447
gene:AT1G04940,12.2752
gene:AT1G04950,2.90928
gene:AT1G05010,12.1964
gene:AT1G05060,3.74535
gene:AT1G04985,4.7701
gene:AT1G04990,2.20674
gene:AT1G05070,9.10073
gene:AT1G05090,1.77088
gene:AT1G05120,1.34747
gene:AT1G05140,10.9091
gene:AT1G05150,3.25323
gene:AT1G05180,3.2469
gene:AT1G05160,1.82458
gene:AT1G05170,3.21075
gene:AT1G05210,3.3326
gene:AT1G05270,4.11777
gene:AT1G05350,3.25398
gene:AT1G05190,110.341
gene:AT1G05360,2.28974
gene:AT1G05420,1.13476
gene:AT1G05320,2.10958
gene:AT1G05440,1.0807
gene:AT1G05430,6.48452
gene:AT1G05410,3.64257
gene:AT1G05200,3.73113
gene:AT1G04343,7.27243
gene:AT1G05205,10.4001
gene:AT1G05380,1.48983
gene:AT1G05385,6.52655
gene:AT1G05460,1.30476
gene:AT1G05470,1.68401
gene:AT1G05540,1.24441
gene:AT1G05230,2.57864
gene:AT1G05520,2.35315
gene:AT1G05500,7.63872
gene:AT1G05560,4.36193
gene:AT1G05590,2.87175
gene:AT1G05600,1.21169
gene:AT1G05620,2.73495
gene:AT1G05630,1.35891
gene:AT1G05570,1.75514
gene:AT1G05780,2.06689
gene:AT1G05785,2.7509
gene:AT1G05720,6.79665
gene:AT1G05730,1.01211
gene:AT1G05805,2.8154
gene:AT1G05790,2.45125
gene:AT1G05810,2.22892
gene:AT1G05830,1.86419
gene:AT1G05710,8.96717
gene:AT1G05835,8.39578
gene:AT1G04433,15.0344
gene:AT1G05840,2.53355
gene:AT1G05860,3.0749
gene:AT1G05900,4.71675
gene:AT1G05910,2.30909
gene:AT1G05890,5.4823
gene:AT1G05970,2.21553
gene:AT1G05950,1.89194
gene:AT1G05940,4.89198
gene:AT1G06010,4.58633
gene:AT1G05870,11.5451
gene:AT1G05960,2.85935
gene:AT1G06002,4.64565
gene:AT1G06000,4.79165
gene:AT1G06050,1.45669
gene:AT1G06100,2.97812
gene:AT1G06080,2.42671
gene:AT1G06060,4.68525
gene:AT1G06070,2.91012
gene:AT1G06110,5.33495
gene:AT1G06130,5.65698
gene:AT1G06180,2.11123
gene:AT1G06150,4.28067
gene:AT1G06210,4.27945
gene:AT1G06200,10.267
gene:AT1G06190,10.4027
gene:AT1G05850,119.895
gene:AT1G06270,1.17784
gene:AT1G06240,2.45762
gene:AT1G06265,2.23038
gene:AT1G06220,4.19693
gene:AT1G06040,63.1995
gene:AT1G06230,4.0608
gene:AT1G06290,3.32008
gene:AT1G06380,2.6084
gene:AT1G06360,13.6393
gene:AT1G06420,1.93347
gene:AT1G06390,5.83467
gene:AT1G06400,11.4454
gene:AT1G06410,6.4979
gene:AT1G06460,10.7697
gene:AT1G06510,4.98543
gene:AT1G06470,2.96053
gene:AT1G06430,12.9976
gene:AT1G06530,8.66062
gene:AT1G06500,9.14893
gene:AT1G06515,8.27207
gene:AT1G06550,7.74503
gene:AT1G06590,1.03924
gene:AT1G06620,2.28853
gene:AT1G06560,1.86763
gene:AT1G06570,9.51575
gene:AT1G06630,2.65847
gene:AT1G06640,39.33
gene:AT1G06730,1.81214
gene:AT1G06720,2.10989
gene:AT1G06700,9.62942
gene:AT1G06770,1.07417
gene:AT1G06780,1.42445
gene:AT1G06830,3.17875
gene:AT1G06840,1.37347
gene:AT1G06850,2.08062
gene:AT1G06790,3.5442
gene:AT1G06800,2.27989
gene:AT1G06870,2.52011
gene:AT1G06820,3.0971
gene:AT1G06910,1.3699
gene:AT1G06900,2.06923
gene:AT1G06890,4.20035
gene:AT1G04503,32.9625
gene:AT1G06760,37.428
gene:AT1G06980,1.0534
gene:AT1G07000,1.32448
gene:AT1G06950,9.04963
gene:AT1G06960,6.46157
gene:AT1G07030,4.42605
gene:AT1G07040,1.80016
gene:AT1G07070,11.4574
gene:AT1G07090,5.24597
gene:AT1G07080,24.2611
gene:AT1G07010,16.8971
gene:AT1G04537,2.26411
gene:AT1G07020,3.87752
gene:AT1G07110,7.47245
gene:AT1G07130,1.45262
gene:AT1G07170,5.91175
gene:AT1G07140,18.1893
gene:AT1G07200,3.51185
gene:AT1G07180,13.5374
gene:AT1G07230,3.88777
gene:AT1G07240,3.58403
gene:AT1G07210,7.72307
gene:AT1G07220,2.08921
gene:AT1G07250,5.3906
gene:AT1G07300,2.80538
gene:AT1G07310,5.20477
gene:AT1G07280,9.14297
gene:AT1G07360,7.68965
gene:AT1G07400,1.0477
gene:AT1G07370,9.46213
gene:AT1G07380,1.06406
gene:AT1G07420,2.78078
gene:AT1G07440,7.80285
gene:AT1G07350,10.8642
gene:AT1G07470,3.67482
gene:AT1G07490,3.05315
gene:AT1G07530,2.69882
gene:AT1G07480,3.48485
gene:AT1G07510,1.81092
gene:AT1G07320,66.3148
gene:AT1G07570,3.71572
gene:AT1G07610,10.3525
gene:AT1G07615,1.63384
gene:AT1G07630,1.47175
gene:AT1G07660,11.1758
gene:AT1G07670,3.3281
gene:AT1G07650,5.28045
gene:AT1G07705,1.93458
gene:AT1G07590,60.9555
gene:AT1G07720,5.20972
gene:AT1G07745,2.16427
gene:AT1G07728,2.40304
gene:AT1G07750,4.92248
gene:AT1G07700,20.7262
gene:AT1G07790,19.1782
gene:AT1G07810,2.59333
gene:AT1G07830,6.3638
gene:AT1G07780,4.62185
gene:AT1G07880,1.69483
gene:AT1G07840,3.90638
gene:AT1G07870,1.7814
gene:AT1G07820,32.7533
gene:AT1G07770,149.026
gene:AT1G07901,1.96606
gene:AT1G07910,1.26165
gene:AT1G06645,2.34892
gene:AT1G06650,10.9599
gene:AT1G06670,2.75263
gene:AT1G06680,952.705
gene:AT1G06660,1.00616
gene:AT1G06690,8.24028
gene:AT1G07920,90.2315
gene:AT1G07890,143.212
gene:AT1G07930,47.6465
gene:AT1G07980,3.53293
gene:AT1G08000,2.61964
gene:AT1G07950,7.4977
gene:AT1G07970,2.40074
gene:AT1G07960,9.61665
gene:AT1G08010,5.1533
gene:AT1G08030,2.61398
gene:AT1G07990,3.92955
gene:AT1G08040,4.88387
gene:AT1G08115,3.3157
gene:AT1G08160,1.14006
gene:AT1G08130,2.31209
gene:AT1G08125,3.50275
gene:AT1G08180,3.63612
gene:AT1G08110,23.1862
gene:AT1G08190,8.66455
gene:AT1G08220,1.65592
gene:AT1G08280,1.46211
gene:AT1G08230,2.0553
gene:AT1G08200,28.7325
gene:AT1G08210,3.84267
gene:AT1G08315,1.24774
gene:AT1G08350,1.61749
gene:AT1G08250,3.0249
gene:AT1G08270,1.30271
gene:AT1G07940,69.168
gene:AT1G08370,5.34647
gene:AT1G08360,78.391
gene:AT1G08410,2.62019
gene:AT1G08390,3.47732
gene:AT1G08400,1.02953
gene:AT1G08420,2.55759
gene:AT1G08465,3.73725
gene:AT1G08460,3.97998
gene:AT1G08470,3.7041
gene:AT1G08450,11.8716
gene:AT1G08480,23.8288
gene:AT1G08490,5.95897
gene:AT1G08510,10.7257
gene:AT1G08540,11.9073
gene:AT1G08520,15.8883
gene:AT1G08530,2.93127
gene:AT1G08550,6.59302
gene:AT1G08560,7.4831
gene:AT1G08580,14.8486
gene:AT1G08592,1.03104
gene:AT1G08570,19.2159
gene:AT1G08650,6.14395
gene:AT1G08640,17.3028
gene:AT1G08600,1.52371
gene:AT1G08610,1.57294
gene:AT1G08660,6.67405
gene:AT1G08700,5.26588
gene:AT1G08710,2.6115
gene:AT1G08720,1.60052
gene:AT1G08760,1.43058
gene:AT1G08770,4.46023
gene:AT1G08750,2.40088
gene:AT1G08780,8.0702
gene:AT1G08810,1.21775
gene:AT1G08680,3.4438
gene:AT1G08620,1.85837
gene:AT1G08380,678.832
gene:AT1G08820,4.73933
gene:AT1G08800,1.7513
gene:AT1G08880,15.5633
gene:AT1G08910,3.7925
gene:AT1G08920,1.03912
gene:AT1G08900,2.11139
gene:AT1G08940,1.42881
gene:AT1G08960,1.99361
gene:AT1G08930,2.39956
gene:AT1G08980,3.48873
gene:AT1G08970,9.20502
gene:AT1G09010,4.62865
gene:AT1G09020,3.89392
gene:AT1G09070,9.8499
gene:AT1G09100,3.52995
gene:AT1G09060,2.73439
gene:AT1G08830,125.544
gene:AT1G08845,2.20554
gene:AT1G09150,7.78587
gene:AT1G09180,1.15944
gene:AT1G09130,22.6998
gene:AT1G09140,10.8567
gene:AT1G09160,4.15587
gene:AT1G09200,39.9678
gene:AT1G09250,4.73682
gene:AT1G09230,2.91055
gene:AT1G09290,2.34928
gene:AT1G09300,1.61214
gene:AT1G09210,25.6902
gene:AT1G09270,5.3683
gene:AT1G09280,2.73321
gene:AT1G09350,4.0034
gene:AT1G09415,9.92505
gene:AT1G09390,3.97412
gene:AT1G09420,1.01605
gene:AT1G09450,1.05009
gene:AT1G09430,7.44907
gene:AT1G09440,1.13414
gene:AT1G09470,2.15868
gene:AT1G09520,3.75853
gene:AT1G09490,5.1931
gene:AT1G09530,2.39011
gene:AT1G09560,10.0462
gene:AT1G09580,2.31585
gene:AT1G09310,512.02
gene:AT1G09320,1.13575
gene:AT1G09570,4.15548
gene:AT1G09620,6.92802
gene:AT1G09590,99.4702
gene:AT1G09645,5.1112
gene:AT1G09660,7.37547
gene:AT1G09330,7.75833
gene:AT1G09340,94.822
gene:AT1G09630,5.23827
gene:AT1G09640,32.784
gene:AT1G09710,1.52897
gene:AT1G09730,2.29772
gene:AT1G09740,4.40832
gene:AT1G09690,133.345
gene:AT1G09700,1.58757
gene:AT1G09794,1.30335
gene:AT1G09750,52.8787
gene:AT1G09760,12.9216
gene:AT1G09812,1.98336
gene:AT1G09810,1.78306
gene:AT1G09815,10.4137
gene:AT1G09770,7.82948
gene:AT1G09780,14.2357
gene:AT1G09830,5.39565
gene:AT1G09795,9.11208
gene:AT1G09800,2.39284
gene:AT1G04733,161.661
gene:AT1G09900,2.68073
gene:AT1G09850,3.2987
gene:AT1G09870,2.90488
gene:AT1G09910,1.73353
gene:AT1G09920,7.50577
gene:AT1G09940,1.6714
gene:AT1G09960,1.20896
gene:AT1G09840,6.81977
gene:AT1G09995,2.09273
gene:AT1G10020,4.24047
gene:AT1G09980,2.55268
gene:AT1G10030,4.43215
gene:AT1G10050,1.0222
gene:AT1G10070,1.17865
gene:AT1G10090,2.0455
gene:AT1G10120,1.84772
gene:AT1G10130,2.35463
gene:AT1G10150,2.13372
gene:AT1G10230,5.92258
gene:AT1G10210,1.53728
gene:AT1G10240,1.53019
gene:AT1G10200,7.41205
gene:AT1G10270,1.87635
gene:AT1G10280,1.01964
gene:AT1G10170,2.72789
gene:AT1G10180,2.52447
gene:AT1G10310,5.63007
gene:AT1G10290,5.36153
gene:AT1G10350,2.29513
gene:AT1G10320,2.39491
gene:AT1G10360,22.9941
gene:AT1G10370,23.601
gene:AT1G10410,2.62186
gene:AT1G10460,1.09977
gene:AT1G10430,5.75455
gene:AT1G10450,1.5798
gene:AT1G10390,5.31855
gene:AT1G10510,4.858
gene:AT1G10470,24.8659
gene:AT1G10490,2.01749
gene:AT1G10500,18.2247
gene:AT1G10522,8.68655
gene:AT1G10570,2.70701
gene:AT1G10580,4.10875
gene:AT1G10600,3.89902
gene:AT1G10610,1.71067
gene:AT1G10590,30.2085
gene:AT1G10650,4.00965
gene:AT1G10657,4.43107
gene:AT1G10630,14.1076
gene:AT1G10640,5.85058
gene:AT1G10660,5.90057
gene:AT1G10690,1.24842
gene:AT1G10682,12.0073
gene:AT1G10720,3.65845
gene:AT1G10700,4.6236
gene:AT1G10780,2.074
gene:AT1G10820,3.50093
gene:AT1G10830,4.38553
gene:AT1G10730,1.10493
gene:AT1G10740,5.0794
gene:AT1G10760,2.57402
gene:AT1G10670,22.8397
gene:AT1G10870,2.40439
gene:AT1G10865,7.0911
gene:AT1G10850,5.2812
gene:AT1G10840,15.4665
gene:AT1G10890,10.818
gene:AT1G10900,3.81252
gene:AT1G10910,3.82875
gene:AT1G10920,1.13151
gene:AT1G10930,1.3333
gene:AT1G10940,12.2631
gene:AT1G10970,1.64043
gene:AT1G10990,1.86944
gene:AT1G11020,2.18087
gene:AT1G11000,1.15172
gene:AT1G11060,1.22539
gene:AT1G04833,1.15626
gene:AT1G11120,2.68179
gene:AT1G11080,3.07425
gene:AT1G11175,4.45902
gene:AT1G11090,3.3404
gene:AT1G11180,2.03361
gene:AT1G11130,2.88437
gene:AT1G11200,2.61585
gene:AT1G11220,1.33363
gene:AT1G11240,4.77888
gene:AT1G11260,2.11532
gene:AT1G10950,8.8524
gene:AT1G10960,153.67
gene:AT1G11280,3.16602
gene:AT1G11350,2.02194
gene:AT1G11330,2.96333
gene:AT1G11310,5.41723
gene:AT1G11360,3.74273
gene:AT1G11380,1.7791
gene:AT1G11390,1.50634
gene:AT1G11430,26.1025
gene:AT1G11440,2.99855
gene:AT1G11545,5.12885
gene:AT1G11530,4.76452
gene:AT1G11400,4.90875
gene:AT1G11410,1.98992
gene:AT1G11420,1.12482
gene:AT1G11475,15.0312
gene:AT1G11480,5.27925
gene:AT1G11600,2.96353
gene:AT1G11592,2.42164
gene:AT1G11630,2.16304
gene:AT1G11580,11.8969
gene:AT1G11660,2.71247
gene:AT1G11680,12.9166
gene:AT1G11700,12.9061
gene:AT1G04877,1.38769
gene:AT1G11730,1.12243
gene:AT1G11650,31.7473
gene:AT1G11720,3.49812
gene:AT1G11760,2.40433
gene:AT1G11780,1.87122
gene:AT1G11790,3.56177
gene:AT1G11800,1.52197
gene:AT1G11750,18.4774
gene:AT1G11755,2.44897
gene:AT1G11820,15.4994
gene:AT1G11850,10.9096
gene:AT1G04907,5.24763
gene:AT1G11840,75.6155
gene:AT1G11880,1.03582
gene:AT1G11905,2.27175
gene:AT1G11890,8.03027
gene:AT1G11870,4.83023
gene:AT1G04897,2.93248
gene:AT1G11940,1.64599
gene:AT1G11930,10.3672
gene:AT1G12013,6.17
gene:AT1G12020,1.94468
gene:AT1G12000,8.60005
gene:AT1G12060,1.89524
gene:AT1G12050,5.29842
gene:AT1G12080,10.6784
gene:AT1G11910,45.351
gene:AT1G11860,157.12
gene:AT1G12110,10.7688
gene:AT1G12120,6.14743
gene:AT1G12220,5.94727
gene:AT1G12230,11.8521
gene:AT1G12090,189.086
gene:AT1G12244,2.74979
gene:AT1G12240,21.0926
gene:AT1G12270,5.44867
gene:AT1G12250,13.4097
gene:AT1G12280,1.49995
gene:AT1G12330,3.40983
gene:AT1G12350,3.0128
gene:AT1G12310,8.99812
gene:AT1G12380,1.78687
gene:AT1G12360,3.53958
gene:AT1G12370,1.54723
gene:AT1G12390,3.09535
gene:AT1G12400,4.23573
gene:AT1G12420,1.213
gene:AT1G12430,1.77837
gene:AT1G12410,18.6769
gene:AT1G12450,1.02689
gene:AT1G12460,1.53243
gene:AT1G12470,2.22917
gene:AT1G12440,15.5394
gene:AT1G12500,9.09473
gene:AT1G12530,4.53538
gene:AT1G12550,1.48261
gene:AT1G12580,4.63002
gene:AT1G12620,1.15437
gene:AT1G12520,24.2453
gene:AT1G12680,2.21473
gene:AT1G12710,1.16668
gene:AT1G12730,1.07814
gene:AT1G12640,2.46198
gene:AT1G12650,4.17778
gene:AT1G12760,5.96595
gene:AT1G12780,2.53832
gene:AT1G12770,5.29322
gene:AT1G12750,9.0886
gene:AT1G12800,13.6187
gene:AT1G12810,7.8653
gene:AT1G04977,8.63743
gene:AT1G12820,5.23733
gene:AT1G12845,1.77574
gene:AT1G12850,7.58397
gene:AT1G12880,1.22224
gene:AT1G12840,10.7305
gene:AT1G12860,4.32562
gene:AT1G12910,4.82953
gene:AT1G12970,1.09204
gene:AT1G12930,1.49406
gene:AT1G12920,10.9572
gene:AT1G13020,3.54953
gene:AT1G13030,1.86391
gene:AT1G12990,2.64172
gene:AT1G13000,2.00111
gene:AT1G13050,1.80665
gene:AT1G13100,1.40358
gene:AT1G13080,7.34047
gene:AT1G13090,9.1808
gene:AT1G13120,2.1104
gene:AT1G13110,10.8509
gene:AT1G13060,19.5685
gene:AT1G13180,1.28729
gene:AT1G13210,1.04266
gene:AT1G13190,3.25355
gene:AT1G13195,1.24798
gene:AT1G13160,2.51159
gene:AT1G13170,2.92428
gene:AT1G13220,2.08533
gene:AT1G13245,19.4081
gene:AT1G13250,6.62357
gene:AT1G13260,3.42235
gene:AT1G13270,3.49752
gene:AT1G13280,12.6958
gene:AT1G13320,5.8222
gene:AT1G13380,9.2084
gene:AT1G13350,3.79013
gene:AT1G13360,11.9987
gene:AT1G13390,5.37885
gene:AT1G12900,276.14
gene:AT1G13470,1.64004
gene:AT1G13460,2.39794
gene:AT1G13448,2.44335
gene:AT1G13450,4.02562
gene:AT1G13600,2.70447
gene:AT1G13580,1.6125
gene:AT1G13640,3.5659
gene:AT1G13560,9.1767
gene:AT1G13570,2.45332
gene:AT1G13710,3.89248
gene:AT1G13690,7.07335
gene:AT1G13700,2.57995
gene:AT1G13740,1.24632
gene:AT1G13750,1.15812
gene:AT1G13780,1.09759
gene:AT1G13810,1.97769
gene:AT1G13730,5.25457
gene:AT1G13770,2.09159
gene:AT1G13820,7.11945
gene:AT1G13870,2.61187
gene:AT1G13900,2.60015
gene:AT1G13910,1.54892
gene:AT1G13860,2.2683
gene:AT1G13880,3.18343
gene:AT1G13650,27.45
gene:AT1G13950,2.3589
gene:AT1G13960,2.22289
gene:AT1G13990,2.96005
gene:AT1G13980,2.72388
gene:AT1G14000,5.7907
gene:AT1G14010,8.10132
gene:AT1G14060,3.60245
gene:AT1G14020,2.90833
gene:AT1G14030,7.2899
gene:AT1G14130,1.97209
gene:AT1G14140,3.64197
gene:AT1G14120,2.69213
gene:AT1G05057,2.40023
gene:AT1G14180,2.32695
gene:AT1G14200,3.48965
gene:AT1G14210,7.0546
gene:AT1G14230,2.7907
gene:AT1G14150,21.5422
gene:AT1G14250,4.96365
gene:AT1G13930,117.165
gene:AT1G13940,1.87258
gene:AT1G14280,9.34067
gene:AT1G14300,2.65155
gene:AT1G14310,2.3389
gene:AT1G14290,4.05945
gene:AT1G14270,10.1738
gene:AT1G13440,323.42
gene:AT1G14330,1.33618
gene:AT1G14340,4.00333
gene:AT1G14345,33.4552
gene:AT1G14350,3.84658
gene:AT1G14360,5.0643
gene:AT1G14410,6.0676
gene:AT1G14430,2.4027
gene:AT1G14370,1.30301
gene:AT1G14380,4.5926
gene:AT1G14440,3.768
gene:AT1G14400,30.678
gene:AT1G14460,1.05681
gene:AT1G14530,1.11977
gene:AT1G14510,6.69372
gene:AT1G14560,1.85121
gene:AT1G14450,37.3627
gene:AT1G14600,1.07364
gene:AT1G14590,3.2967
gene:AT1G14580,3.21312
gene:AT1G14320,151.597
gene:AT1G14570,8.0651
gene:AT1G14630,2.22739
gene:AT1G14620,7.37632
gene:AT1G14610,7.37143
gene:AT1G14650,6.0218
gene:AT1G14670,8.44715
gene:AT1G14685,6.24955
gene:AT1G14690,3.40675
gene:AT1G14700,9.47145
gene:AT1G14720,8.53595
gene:AT1G14740,3.94252
gene:AT1G14770,1.72921
gene:AT1G14790,1.13862
gene:AT1G14710,8.40098
gene:AT1G14820,3.36945
gene:AT1G14810,13.446
gene:AT1G14850,1.53112
gene:AT1G14880,3.19445
gene:AT1G14890,11.3295
gene:AT1G14830,6.5038
gene:AT1G14840,4.3545
gene:AT1G14900,9.54862
gene:AT1G14910,3.98712
gene:AT1G14920,5.64823
gene:AT1G14970,1.78468
gene:AT1G15000,4.86477
gene:AT1G15020,3.28615
gene:AT1G15080,1.56446
gene:AT1G15100,3.85003
gene:AT1G15110,1.17585
gene:AT1G15030,6.63692
gene:AT1G14980,42.186
gene:AT1G14990,3.6021
gene:AT1G15060,2.89728
gene:AT1G15130,4.12263
gene:AT1G15120,20.6349
gene:AT1G15125,3.1842
gene:AT1G15170,1.17307
gene:AT1G15175,1.74749
gene:AT1G15140,16.9424
gene:AT1G15180,5.77005
gene:AT1G15230,6.842
gene:AT1G15215,2.36584
gene:AT1G15220,1.23211
gene:AT1G15200,12.3677
